Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,,mbolmag,Umag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag
9.8116e-05,-2.19174,9.90309,0.4058484435,2.1264846325,0.405,-1.324,3.6604,4.964,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-3.08e-15,0.00,7.503e-01,2.496e-01,1.798e-05,4.851e-06,4.400e-05,-1.000,9.994e-05,8.081,9.842,9.479,8.534,7.907,7.353,6.656,6.169,6.020,
9.8116e-05,-2.19174,9.90309,0.4535714388,2.1864814758,0.453,-1.188,3.6726,4.924,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-4.18e-15,0.00,7.508e-01,2.491e-01,1.798e-05,4.851e-06,4.400e-05,-1.000,9.999e-05,7.740,9.290,9.030,8.135,7.546,7.016,6.354,5.883,5.746,
9.8116e-05,-2.19174,9.90309,0.5026785731,2.2401986122,0.503,-1.033,3.6864,4.869,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-6.04e-15,0.00,7.520e-01,2.479e-01,1.790e-05,4.829e-06,4.380e-05,-1.000,1.000e-04,7.352,8.680,8.527,7.690,7.139,6.638,6.013,5.560,5.436,
9.8116e-05,-2.19174,9.90309,0.5517857671,2.2851314545,0.551,-0.851,3.7041,4.799,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-9.5e-15,0.00,7.736e-01,2.263e-01,1.643e-05,4.435e-06,4.024e-05,-1.000,9.775e-05,6.897,7.968,7.938,7.176,6.670,6.203,5.625,5.196,5.088,
9.8116e-05,-2.19174,9.90309,0.6008928418,2.3217256069,0.601,-0.665,3.7262,4.739,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-1.5e-14,0.00,7.822e-01,2.177e-01,1.587e-05,4.285e-06,3.889e-05,-1.000,6.035e-05,6.433,7.232,7.328,6.655,6.200,5.773,5.250,4.854,4.764,
9.8116e-05,-2.19174,9.90309,0.6081272364,2.3265452385,0.608,-0.637,3.7300,4.731,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-1.6e-14,0.00,7.838e-01,2.161e-01,1.576e-05,4.258e-06,3.864e-05,-1.000,1.000e-04,6.362,7.119,7.234,6.576,6.129,5.709,5.196,4.804,4.718,
9.8116e-05,-2.19174,9.90309,0.6245759130,2.3370275497,0.624,-0.572,3.7386,4.712,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-1.87e-14,0.00,7.877e-01,2.122e-01,1.552e-05,4.191e-06,3.804e-05,-1.000,1.000e-04,6.201,6.874,7.026,6.400,5.970,5.565,5.072,4.693,4.613,
9.8116e-05,-2.19174,9.90309,0.6395066977,2.3460073471,0.639,-0.514,3.7463,4.695,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-2.16e-14,0.00,7.915e-01,2.084e-01,1.527e-05,4.126e-06,3.746e-05,-1.000,1.000e-04,6.056,6.658,6.841,6.242,5.829,5.438,4.962,4.593,4.520,
9.8116e-05,-2.19174,9.90309,0.6499999762,2.3520355225,0.650,-0.473,3.7518,4.683,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-2.38e-14,0.00,7.943e-01,2.057e-01,1.509e-05,4.078e-06,3.703e-05,-1.000,1.477e-05,5.953,6.509,6.711,6.133,5.731,5.349,4.886,4.523,4.455,
9.8116e-05,-2.19174,9.90309,0.6527919769,2.3536019325,0.653,-0.462,3.7532,4.680,1,0.000,0.543,0.00,0.00,0.00,0.00,0.00,-1,-2.45e-14,0.00,7.953e-01,2.047e-01,1.503e-05,4.062e-06,3.688e-05,-1.000,5.782e-06,5.926,6.470,6.677,6.104,5.705,5.326,4.865,4.504,4.438,
9.8116e-05,-2.19174,9.90309,0.6705458760,2.3632123470,0.670,-0.392,3.7622,4.657,1,0.000,0.543,0.00,0.00,0.00,0.00,0.00,-1,-2.91e-14,0.00,8.014e-01,1.985e-01,1.464e-05,3.956e-06,3.594e-05,-1.000,9.999e-05,5.751,6.225,6.461,5.920,5.539,5.176,4.734,4.383,4.325,
9.8116e-05,-2.19174,9.90309,0.6862142682,2.3712205887,0.686,-0.330,3.7700,4.637,1,0.000,0.543,0.00,0.00,0.00,0.00,0.00,-1,-3.4e-14,0.00,8.073e-01,1.926e-01,1.425e-05,3.854e-06,3.501e-05,-1.000,7.318e-05,5.596,6.019,6.274,5.759,5.394,5.043,4.618,4.276,4.226,
9.8116e-05,-2.19174,9.90309,0.6999999881,2.3779268265,0.700,-0.275,3.7767,4.617,1,0.000,0.542,0.00,0.00,0.00,0.00,0.00,-1,-3.9e-14,0.00,8.131e-01,1.868e-01,1.388e-05,3.755e-06,3.413e-05,-1.000,9.996e-05,5.459,5.845,6.112,5.619,5.266,4.925,4.513,4.179,4.134,
9.8116e-05,-2.19174,9.90309,0.7145922780,2.3847022057,0.714,-0.217,3.7834,4.594,1,0.000,0.540,0.00,0.00,0.00,0.00,0.00,-1,-4.54e-14,0.00,8.207e-01,1.792e-01,1.336e-05,3.629e-06,3.302e-05,-1.000,1.000e-04,5.312,5.664,5.941,5.469,5.129,4.799,4.400,4.075,4.035,
9.8116e-05,-2.19174,9.90309,0.7304120660,2.3916966915,0.730,-0.152,3.7903,4.567,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-5.38e-14,0.00,8.289e-01,1.711e-01,1.283e-05,3.500e-06,3.188e-05,-1.000,3.836e-05,5.150,5.470,5.753,5.304,4.977,4.659,4.274,3.959,3.925,
9.8116e-05,-2.19174,9.90309,0.7449926138,2.3978419304,0.745,-0.091,3.7965,4.539,1,0.000,0.533,0.00,0.00,0.00,0.00,0.00,-1,-6.33e-14,0.00,8.360e-01,1.639e-01,1.238e-05,3.393e-06,3.094e-05,-1.000,6.267e-05,4.998,5.295,5.579,5.148,4.833,4.526,4.155,3.849,3.820,
9.8116e-05,-2.19174,9.90309,0.7500000000,2.3998889923,0.750,-0.070,3.7986,4.529,1,0.000,0.532,0.00,0.00,0.00,0.00,0.00,-1,-6.7e-14,0.00,8.384e-01,1.615e-01,1.224e-05,3.360e-06,3.064e-05,-1.000,9.158e-05,4.945,5.234,5.518,5.094,4.783,4.479,4.112,3.810,3.782,
9.8116e-05,-2.19174,9.90309,0.7589957714,2.4034888744,0.759,-0.031,3.8025,4.511,1,0.000,0.532,0.00,0.00,0.00,0.00,0.00,-1,-7.43e-14,0.00,8.390e-01,1.610e-01,1.227e-05,3.370e-06,3.075e-05,-1.000,1.186e-05,4.849,5.126,5.409,4.996,4.692,4.395,4.036,3.740,3.715,
9.8116e-05,-2.19174,9.90309,0.7725012898,2.4087126255,0.772,0.028,3.8082,4.482,1,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-8.72e-14,0.00,8.398e-01,1.602e-01,1.233e-05,3.389e-06,3.094e-05,-1.000,-2.980e-08,4.700,4.962,5.239,4.843,4.550,4.263,3.917,3.631,3.609,
9.8116e-05,-2.19174,9.90309,0.7849732041,2.4133534431,0.784,0.085,3.8135,4.453,1,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-1.02e-13,0.00,8.403e-01,1.596e-01,1.239e-05,3.407e-06,3.112e-05,-1.000,8.154e-05,4.557,4.809,5.077,4.696,4.413,4.134,3.800,3.525,3.506,
9.8116e-05,-2.19174,9.90309,0.7963588834,2.4174444675,0.796,0.140,3.8183,4.424,1,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-1.19e-13,0.00,8.407e-01,1.592e-01,1.245e-05,3.425e-06,3.130e-05,-1.000,9.294e-05,4.420,4.664,4.923,4.554,4.280,4.009,3.686,3.421,3.403,
9.8116e-05,-2.19174,9.90309,0.8000000119,2.4187245369,0.799,0.158,3.8198,4.414,1,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-1.25e-13,0.00,8.409e-01,1.590e-01,1.247e-05,3.431e-06,3.136e-05,-1.000,9.996e-05,4.375,4.617,4.873,4.507,4.236,3.968,3.649,3.387,3.370,
9.8116e-05,-2.19174,9.90309,0.8005137444,2.4189040661,0.800,0.160,3.8200,4.413,1,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-1.26e-13,0.00,8.409e-01,1.590e-01,1.247e-05,3.431e-06,3.136e-05,-1.000,9.917e-05,4.369,4.611,4.866,4.501,4.230,3.963,3.644,3.383,3.365,
9.8116e-05,-2.19174,9.90309,0.8107355237,2.4224219322,0.810,0.213,3.8247,4.384,1,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-1.46e-13,0.00,8.408e-01,1.591e-01,1.249e-05,3.436e-06,3.140e-05,-1.000,8.078e-05,4.237,4.472,4.717,4.363,4.101,3.842,3.534,3.283,3.267,
9.8116e-05,-2.19174,9.90309,0.8201466799,2.4255716801,0.819,0.265,3.8291,4.355,1,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-1.69e-13,0.00,8.407e-01,1.592e-01,1.250e-05,3.442e-06,3.146e-05,-1.000,9.090e-05,4.107,4.337,4.571,4.228,3.974,3.723,3.426,3.185,3.169,
9.8116e-05,-2.19174,9.90309,0.8291936517,2.4285223484,0.828,0.319,3.8335,4.323,1,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-1.97e-13,0.00,8.404e-01,1.595e-01,1.253e-05,3.450e-06,3.153e-05,-1.000,1.000e-04,3.974,4.201,4.421,4.089,3.844,3.600,3.313,3.082,3.067,
9.8116e-05,-2.19174,9.90309,0.8369805813,2.4310033321,0.836,0.368,3.8371,4.293,1,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-2.27e-13,0.00,8.401e-01,1.598e-01,1.256e-05,3.457e-06,3.160e-05,-1.000,8.138e-05,3.850,4.075,4.283,3.961,3.722,3.485,3.208,2.985,2.970,
9.8116e-05,-2.19174,9.90309,0.8445076942,2.4333515167,0.843,0.419,3.8406,4.260,1,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-2.64e-13,0.00,8.398e-01,1.602e-01,1.259e-05,3.465e-06,3.167e-05,-1.000,6.072e-05,3.723,3.947,4.142,3.828,3.597,3.367,3.097,2.882,2.869,
9.8116e-05,-2.19174,9.90309,0.8500000238,2.4350347519,0.849,0.457,3.8431,4.234,1,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-2.96e-13,0.00,8.395e-01,1.605e-01,1.261e-05,3.471e-06,3.173e-05,-1.000,5.011e-05,3.627,3.850,4.035,3.728,3.502,3.276,3.013,2.804,2.790,
9.8116e-05,-2.19174,9.90309,0.8500191569,2.4350407124,0.849,0.457,3.8431,4.234,1,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-2.96e-13,0.00,8.395e-01,1.605e-01,1.261e-05,3.471e-06,3.173e-05,-1.000,5.013e-05,3.626,3.850,4.035,3.728,3.501,3.276,3.012,2.804,2.790,
9.8116e-05,-2.19174,9.90309,0.8587656617,2.4376699924,0.857,0.522,3.8473,4.190,1,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-3.59e-13,0.00,8.389e-01,1.610e-01,1.264e-05,3.479e-06,3.180e-05,-1.000,8.428e-05,3.464,3.687,3.855,3.559,3.341,3.124,2.870,2.672,2.658,
9.8116e-05,-2.19174,9.90309,0.8666877747,2.4399991035,0.865,0.587,3.8503,4.141,1,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-4.4e-13,0.00,8.373e-01,1.626e-01,1.273e-05,3.503e-06,3.202e-05,-1.000,6.595e-05,3.302,3.525,3.678,3.390,3.179,2.968,2.722,2.531,2.518,
9.8116e-05,-2.19174,9.90309,0.8687046170,2.4405841827,0.867,0.605,3.8509,4.126,1,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-4.67e-13,0.00,8.368e-01,1.631e-01,1.276e-05,3.511e-06,3.209e-05,-1.000,6.193e-05,3.257,3.481,3.630,3.344,3.135,2.925,2.681,2.491,2.478,
9.8116e-05,-2.19174,9.90309,0.8695191741,2.4408197403,0.868,0.613,3.8509,4.119,1,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-4.81e-13,0.00,8.366e-01,1.633e-01,1.277e-05,3.514e-06,3.212e-05,-1.000,6.026e-05,3.238,3.462,3.610,3.324,3.115,2.906,2.661,2.472,2.459,
9.8116e-05,-2.19174,9.90309,0.8741236329,2.4421410561,0.872,0.660,3.8503,4.072,1,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-5.61e-13,0.00,8.355e-01,1.645e-01,1.284e-05,3.532e-06,3.228e-05,-1.000,5.102e-05,3.120,3.347,3.490,3.204,2.995,2.785,2.539,2.350,2.336,
9.8116e-05,-2.19174,9.90309,0.8785535693,2.4433972836,0.877,0.712,3.8467,4.008,1,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-6.79e-13,0.00,8.344e-01,1.656e-01,1.290e-05,3.550e-06,3.243e-05,-1.000,4.219e-05,2.990,3.224,3.366,3.075,2.860,2.645,2.391,2.195,2.180,
9.8116e-05,-2.19174,9.90309,0.8793414831,2.4436192513,0.877,0.722,3.8456,3.994,1,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-7.09e-13,0.00,8.342e-01,1.658e-01,1.291e-05,3.553e-06,3.246e-05,-1.000,4.059e-05,2.965,3.201,3.343,3.050,2.833,2.617,2.361,2.163,2.148,
9.8116e-05,-2.19174,9.90309,0.8800811172,2.4438271523,0.878,0.732,3.8441,3.978,2,0.000,0.530,0.00,0.00,0.00,0.00,0.00,-1,-7.4e-13,0.00,8.340e-01,1.660e-01,1.292e-05,3.556e-06,3.248e-05,-1.000,3.909e-05,2.940,3.177,3.321,3.025,2.806,2.587,2.328,2.127,2.111,
9.8116e-05,-2.19174,9.90309,0.8825608492,2.4445211887,0.881,0.769,3.8368,3.913,2,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-8.63e-13,0.00,8.334e-01,1.666e-01,1.296e-05,3.566e-06,3.257e-05,-1.000,3.420e-05,2.847,3.095,3.247,2.937,2.705,2.474,2.198,1.982,1.965,
9.8116e-05,-2.19174,9.90309,0.8844460845,2.4450459480,0.882,0.802,3.8273,3.843,2,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-1.01e-12,0.00,8.329e-01,1.671e-01,1.299e-05,3.573e-06,3.264e-05,-1.000,3.053e-05,2.765,3.028,3.192,2.862,2.614,2.367,2.068,1.832,1.814,
9.8116e-05,-2.19174,9.90309,0.8855771422,2.4453594685,0.883,0.825,3.8192,3.788,2,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-1.13e-12,0.00,8.326e-01,1.673e-01,1.300e-05,3.577e-06,3.268e-05,-1.000,2.824e-05,2.708,2.987,3.160,2.812,2.550,2.290,1.971,1.719,1.699,
9.8116e-05,-2.19174,9.90309,0.8865250945,2.4456217289,0.884,0.846,3.8106,3.733,2,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-1.27e-12,0.00,8.324e-01,1.676e-01,1.302e-05,3.581e-06,3.271e-05,-1.000,2.640e-05,2.655,2.953,3.136,2.767,2.490,2.215,1.876,1.606,1.583,
9.8116e-05,-2.19174,9.90309,0.8873102069,2.4458382130,0.885,0.866,3.8013,3.676,2,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-1.41e-12,0.00,8.322e-01,1.678e-01,1.303e-05,3.584e-06,3.274e-05,-1.000,2.486e-05,2.605,2.927,3.121,2.727,2.432,2.141,1.780,1.491,1.464,
9.8116e-05,-2.19174,9.90309,0.8879593015,2.4460170269,0.886,0.883,3.7925,3.624,2,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-1.56e-12,0.00,8.320e-01,1.679e-01,1.304e-05,3.587e-06,3.276e-05,-1.000,2.357e-05,2.562,2.911,3.111,2.693,2.382,2.076,1.694,1.387,1.357,
9.8116e-05,-2.19174,9.90309,0.8885368705,2.4461758137,0.886,0.899,3.7838,3.573,2,0.000,0.531,0.00,0.00,0.00,0.00,0.00,-1,-1.72e-12,0.00,8.302e-01,1.698e-01,1.314e-05,3.614e-06,3.301e-05,-1.000,1.885e-05,2.521,2.901,3.105,2.663,2.335,2.015,1.613,1.289,1.253,
9.8116e-05,-2.19174,9.90309,0.8892419338,2.4463691711,0.887,0.919,3.7727,3.510,2,0.000,0.532,0.00,0.00,0.00,0.00,0.00,-1,-1.93e-12,0.00,8.208e-01,1.792e-01,1.368e-05,3.759e-06,3.431e-05,-1.000,7.039e-05,2.472,2.898,3.102,2.626,2.279,1.940,1.513,1.167,1.126,
9.8116e-05,-2.19174,9.90309,0.8899266720,2.4465568066,0.888,0.939,3.7629,3.451,2,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-2.17e-12,0.00,7.942e-01,2.057e-01,1.519e-05,4.160e-06,3.789e-05,-1.000,9.997e-05,2.423,2.896,3.094,2.589,2.223,1.868,1.418,1.054,1.006,
9.8116e-05,-2.19174,9.90309,0.8906413913,2.4467523098,0.888,0.969,3.7544,3.387,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-2.5e-12,0.00,7.775e-01,2.224e-01,1.615e-05,4.419e-06,4.019e-05,-1.000,9.993e-05,2.347,2.871,3.057,2.524,2.143,1.773,1.303,0.925,0.870,
9.8116e-05,-2.19174,9.90309,0.8912075758,2.4469068050,0.889,1.003,3.7490,3.331,2,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-2.88e-12,0.00,7.704e-01,2.295e-01,1.656e-05,4.529e-06,4.117e-05,-1.000,1.000e-04,2.262,2.820,2.997,2.447,2.055,1.677,1.193,0.806,0.747,
9.8116e-05,-2.19174,9.90309,0.8915953040,2.4470126629,0.889,1.031,3.7459,3.292,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-3.21e-12,0.00,7.674e-01,2.325e-01,1.674e-05,4.575e-06,4.159e-05,-1.000,1.000e-04,2.192,2.772,2.943,2.383,1.985,1.601,1.110,0.718,0.656,
9.8116e-05,-2.19174,9.90309,0.8916835189,2.4470367432,0.889,1.039,3.7454,3.282,2,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-3.31e-12,0.00,7.670e-01,2.329e-01,1.676e-05,4.582e-06,4.165e-05,-1.000,8.377e-05,2.174,2.758,2.927,2.365,1.966,1.582,1.089,0.695,0.634,
9.8116e-05,-2.19174,9.90309,0.8921683431,2.4471685886,0.890,1.081,3.7426,3.229,3,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-3.87e-12,0.00,7.646e-01,2.353e-01,1.688e-05,4.614e-06,4.194e-05,-1.000,1.000e-04,2.068,2.672,2.835,2.264,1.860,1.471,0.971,0.572,0.508,
9.8116e-05,-2.19174,9.90309,0.8927041888,2.4473145008,0.890,1.131,3.7399,3.168,3,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-4.64e-12,0.00,7.623e-01,2.376e-01,1.699e-05,4.642e-06,4.218e-05,-1.000,1.000e-04,1.943,2.566,2.723,2.144,1.734,1.340,0.833,0.429,0.363,
9.8116e-05,-2.19174,9.90309,0.8931566477,2.4474372864,0.890,1.176,3.7379,3.115,3,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-5.48e-12,0.00,7.606e-01,2.393e-01,1.705e-05,4.660e-06,4.234e-05,-1.000,1.000e-04,1.830,2.469,2.620,2.034,1.621,1.224,0.711,0.303,0.236,
9.8116e-05,-2.19174,9.90309,0.8935924768,2.4475555420,0.891,1.223,3.7361,3.062,3,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-6.48e-12,0.00,7.590e-01,2.409e-01,1.710e-05,4.674e-06,4.247e-05,-1.000,9.999e-05,1.714,2.368,2.513,1.922,1.506,1.106,0.587,0.175,0.107,
9.8116e-05,-2.19174,9.90309,0.8939983845,2.4476654530,0.891,1.268,3.7344,3.009,3,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-7.64e-12,0.00,7.575e-01,2.424e-01,1.713e-05,4.687e-06,4.257e-05,-1.000,9.993e-05,1.599,2.267,2.407,1.811,1.392,0.989,0.466,0.049,-0.020,
9.8116e-05,-2.19174,9.90309,0.8943809271,2.4477691650,0.891,1.314,3.7329,2.957,3,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-9.02e-12,0.00,7.561e-01,2.438e-01,1.714e-05,4.702e-06,4.265e-05,-1.000,9.999e-05,1.484,2.166,2.299,1.699,1.277,0.872,0.344,-0.077,-0.146,
9.8116e-05,-2.19174,9.90309,0.8947638273,2.4478726387,0.892,1.363,3.7312,2.902,3,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-1.08e-11,0.00,7.546e-01,2.453e-01,1.712e-05,4.727e-06,4.272e-05,-1.000,9.996e-05,1.362,2.057,2.184,1.579,1.155,0.746,0.214,-0.210,-0.280,
9.8116e-05,-2.19174,9.90309,0.8950947523,2.4479620457,0.892,1.409,3.7297,2.850,3,0.000,0.532,0.00,0.00,0.00,0.00,0.00,-1,-1.27e-11,0.00,7.534e-01,2.465e-01,1.705e-05,4.773e-06,4.278e-05,-1.000,1.001e-04,1.247,1.955,2.077,1.467,1.040,0.630,0.093,-0.334,-0.405,
9.8116e-05,-2.19174,9.90309,0.8954203725,2.4480500221,0.892,1.458,3.7281,2.795,3,0.000,0.527,0.00,0.00,0.00,0.00,0.00,-1,-1.51e-11,0.00,7.521e-01,2.478e-01,1.694e-05,4.868e-06,4.282e-05,-1.000,1.000e-04,1.126,1.849,1.963,1.349,0.919,0.506,-0.035,-0.466,-0.537,
9.8116e-05,-2.19174,9.90309,0.8957159519,2.4481296539,0.892,1.505,3.7266,2.742,3,0.000,0.523,0.00,0.00,0.00,0.00,0.00,-1,-1.79e-11,0.00,7.511e-01,2.488e-01,1.679e-05,5.007e-06,4.286e-05,-1.000,9.999e-05,1.007,1.744,1.852,1.233,0.801,0.385,-0.160,-0.595,-0.667,
9.8116e-05,-2.19174,9.90309,0.8959834576,2.4482018948,0.892,1.552,3.7250,2.689,3,0.000,0.517,0.00,0.00,0.00,0.00,0.00,-1,-2.12e-11,0.00,7.502e-01,2.497e-01,1.663e-05,5.181e-06,4.288e-05,-1.000,1.000e-04,0.890,1.641,1.744,1.120,0.685,0.266,-0.283,-0.722,-0.794,
9.8116e-05,-2.19174,9.90309,0.8962273598,2.4482674599,0.892,1.598,3.7235,2.636,3,0.000,0.512,0.00,0.00,0.00,0.00,0.00,-1,-2.51e-11,0.00,7.494e-01,2.505e-01,1.648e-05,5.357e-06,4.291e-05,-1.000,9.999e-05,0.774,1.539,1.636,1.007,0.569,0.149,-0.405,-0.847,-0.921,
9.8116e-05,-2.19174,9.90309,0.8964577913,2.4483296871,0.892,1.646,3.7219,2.583,3,0.000,0.508,0.00,0.00,0.00,0.00,0.00,-1,-2.98e-11,0.00,7.488e-01,2.511e-01,1.635e-05,5.508e-06,4.292e-05,-1.000,9.996e-05,0.656,1.435,1.526,0.892,0.452,0.028,-0.530,-0.975,-1.049,
9.8116e-05,-2.19174,9.90309,0.8966637254,2.4483850002,0.892,1.691,3.7203,2.530,3,0.000,0.504,0.00,0.00,0.00,0.00,0.00,-1,-3.51e-11,0.00,7.484e-01,2.515e-01,1.624e-05,5.647e-06,4.294e-05,-1.000,9.999e-05,0.542,1.334,1.420,0.781,0.338,-0.088,-0.651,-1.100,-1.175,
9.8116e-05,-2.19174,9.90309,0.8968483806,2.4484345913,0.892,1.736,3.7187,2.479,3,0.000,0.502,0.00,0.00,0.00,0.00,0.00,-1,-4.13e-11,0.00,7.480e-01,2.519e-01,1.617e-05,5.735e-06,4.295e-05,-1.000,9.996e-05,0.430,1.239,1.317,0.673,0.227,-0.201,-0.769,-1.222,-1.298,
